positionName,companyShortName,city,companySize,education,financeStage,industryField,salary,平均薪资,workYear
数据分析师,人人云图,北京,15-50人,硕士,A轮,"移动互联网,数据服务",15k-25k,20.0,1-3年
增长数据分析师,天眼查,北京,500-2000人,本科,不需要融资,数据服务,20k-30k,25.0,1-3年
数据分析leader,天眼查,北京,500-2000人,本科,不需要融资,数据服务,30k-50k,40.0,5-10年
数据分析师,上海唯都,北京,150-500人,本科,未融资,广告营销,8k-12k,10.0,1-3年
数据分析师,罗辑思维,北京,150-500人,本科,D轮及以上,"移动互联网,文娱丨内容",20k-35k,27.5,3-5年
数据分析,亚创,北京,500-2000人,不限,C轮,"移动互联网,社交",8k-16k,12.0,1-3年
数据分析师,混沌大学,北京,150-500人,本科,不需要融资,"移动互联网,教育",15k-30k,22.5,3-5年
会员数据分析师,爱奇艺,北京,2000人以上,本科,上市公司,文娱丨内容,15k-25k,20.0,3-5年
数据分析负责人,宝誉德,北京,15-50人,本科,未融资,"移动互联网,企业服务",30k-60k,45.0,3-5年
数据分析实习生,象辑科技,北京,50-150人,本科,B轮,"移动互联网,数据服务",2k-3k,2.5,应届毕业生
数据分析师,中国人民银行金融科技研究院,北京,150-500人,硕士,不需要融资,"金融,区块链",40k-80k,60.0,3-5年
数据分析,51社保网,北京,500-2000人,本科,C轮,"企业服务,教育",10k-20k,15.0,3-5年
数据分析师,51社保网,北京,500-2000人,本科,C轮,"企业服务,教育",15k-24k,19.5,3-5年
数据分析师,冰鉴科技,北京,150-500人,本科,C轮,"信息安全,数据服务",15k-25k,20.0,1-3年
数据分析师,58到家,北京,2000人以上,本科,D轮及以上,消费生活,20k-30k,25.0,3-5年
数据分析师,有咖互动,北京,150-500人,本科,B轮,移动互联网,10k-15k,12.5,1-3年
数据分析师,必要商城,北京,150-500人,本科,不需要融资,电商,15k-25k,20.0,3-5年
数据分析师,跟谁学-高途课堂,北京,2000人以上,本科,不需要融资,教育,20k-40k,30.0,5-10年
数据分析经理,伟门安捷达,北京,50-150人,本科,不需要融资,"移动互联网,广告营销",15k-20k,17.5,3-5年
高级广告数据分析师,乐元素游戏,北京,500-2000人,本科,不需要融资,"移动互联网,游戏",20k-35k,27.5,不限
广东粤语数据清洗数据分析实习生,大众问问,北京,150-500人,本科,不需要融资,"移动互联网,硬件",2k-4k,3.0,应届毕业生
数据分析师助理,北京盛业联众资产管理集团有限公司,北京,50-150人,不限,未融资,金融,8k-15k,11.5,不限
资深数据分析师,51Talk 无忧英语,北京,2000人以上,硕士,上市公司,"移动互联网,教育",25k-35k,30.0,3-5年
数据分析专员,浙江复森资产管理有限公司,北京,500-2000人,大专,A轮,金融,6k-8k,7.0,1-3年
电竞数据分析师,玩加电竞,北京,50-150人,本科,A轮,"移动互联网,文娱丨内容",8k-16k,12.0,1-3年
数据分析师（产品）,玩加电竞,北京,50-150人,本科,A轮,"移动互联网,文娱丨内容",10k-20k,15.0,1-3年
数据分析师,磐程科技,北京,150-500人,不限,未融资,"金融,其他",10k-15k,12.5,不限
高级/资深数据分析师,蛋壳公寓,北京,2000人以上,本科,上市公司,消费生活,20k-30k,25.0,5-10年
数据分析负责人,蓝莓时节,北京,50-150人,本科,A轮,"移动互联网,社交",25k-30k,27.5,5-10年
高级/资深数据分析师,蛋壳公寓,北京,2000人以上,本科,上市公司,消费生活,20k-30k,25.0,5-10年
数据分析负责人,蓝莓时节,北京,50-150人,本科,A轮,"移动互联网,社交",25k-30k,27.5,5-10年
高级数据分析师,铁甲网,北京,500-2000人,本科,C轮,"电商,文娱丨内容",20k-30k,25.0,5-10年
数据分析师,腾讯大地通途,北京,150-500人,本科,不需要融资,"汽车丨出行,数据服务",15k-30k,22.5,3-5年
数据分析高级经理,VIPKID,北京,2000人以上,本科,D轮及以上,教育,30k-45k,37.5,5-10年
风控建模工程师/数据建模工程师,蔷薇控股,北京,150-500人,本科,A轮,"企业服务,数据服务",20k-40k,30.0,不限
中级数据分析工程师,ETCP,北京,500-2000人,本科,B轮,移动互联网,20k-30k,25.0,3-5年
数据分析实习生 (MJ000193),百融云创,北京,500-2000人,本科,C轮,金融,3k-5k,4.0,不限
数据分析师 （新产品开发） (MJ000238),百融云创,北京,500-2000人,本科,C轮,金融,15k-25k,20.0,1-3年
数据产品及数据分析（技术）,一起教育科技,北京,2000人以上,本科,D轮及以上,"移动互联网,教育",20k-40k,30.0,3-5年
商业数据分析师,抱抱（北京）信息技术有限公司,北京,50-150人,本科,C轮,移动互联网,18k-35k,26.5,3-5年
数据分析工程师,青莲云,北京,15-50人,本科,A轮,"企业服务,硬件",20k-30k,25.0,1-3年
数据分析产品经理,奇虎360金融,北京,500-2000人,本科,上市公司,金融,18k-28k,23.0,3-5年
数据分析运营经理,腾讯,北京,2000人以上,本科,上市公司,社交,15k-25k,20.0,1-3年
游戏数据分析师（北京）,FunPlus 趣加游戏,北京,500-2000人,本科,B轮,游戏,35k-60k,47.5,不限
数据分析（游戏项目）,Zenjoy,北京,150-500人,本科,不需要融资,"移动互联网,游戏",15k-25k,20.0,3-5年
海外游戏运营（数据分析向）,Zenjoy,北京,150-500人,本科,不需要融资,"移动互联网,游戏",12k-20k,16.0,3-5年
数据分析产品经理,FunPlus 趣加游戏,北京,500-2000人,本科,B轮,游戏,20k-40k,30.0,3-5年
商业数据分析咨询顾问,GrowingIO,北京,150-500人,不限,B轮,"企业服务,数据服务",20k-40k,30.0,5-10年
助理教研员（数据分析）,未来教育高精尖中心,北京,50-150人,硕士,不需要融资,教育,10k-15k,12.5,不限
数据分析实习,人人公司,北京,2000人以上,本科,上市公司,"社交,金融",2k-3k,2.5,应届毕业生
数据分析师,玩吧,北京,500-2000人,本科,B轮,社交,15k-30k,22.5,3-5年
数据分析主管,自如网,北京,2000人以上,本科,A轮,房产家居,15k-20k,17.5,3-5年
数据分析师,鲸灵数据,北京,50-150人,本科,未融资,数据服务,20k-25k,22.5,5-10年
商业数据分析专家,理想汽车,北京,2000人以上,本科,C轮,汽车丨出行,30k-50k,40.0,5-10年
数据分析工程师,理想汽车,北京,2000人以上,本科,C轮,汽车丨出行,15k-25k,20.0,1-3年
高级数据分析师,六律科技,北京,500-2000人,本科,不需要融资,"数据服务,移动互联网",27k-35k,31.0,3-5年
数据分析师,京东,北京,2000人以上,本科,上市公司,电商,15k-30k,22.5,3-5年
游戏运营-数据分析,十方途创,北京,15-50人,本科,不需要融资,移动互联网,6k-9k,7.5,1-3年
增长数据分析经理,十方途创,北京,15-50人,本科,不需要融资,移动互联网,12k-17k,14.5,1-3年
商业数据分析师-华北,GrowingIO,北京,150-500人,本科,B轮,"企业服务,数据服务",20k-40k,30.0,3-5年
数据分析师,UIMAX 体验设计,北京,15-50人,本科,未融资,企业服务,10k-13k,11.5,1-3年
数据分析师（餐饮数据方向）,窄门集团,北京,50-150人,本科,C轮,"移动互联网,金融",12k-24k,18.0,1-3年
资深数据分析师,玖富数科集团,北京,2000人以上,本科,D轮及以上,金融,20k-30k,25.0,5-10年
数据分析师,云舒写教育科技,北京,150-500人,本科,B轮,"移动互联网,教育",20k-30k,25.0,3-5年
数据分析师,泰康保险集团,北京,2000人以上,本科,不需要融资,金融,16k-32k,24.0,不限
数据分析师,融海新程,北京,50-150人,大专,未融资,金融,6k-12k,9.0,不限
风控数据分析师,一零跃动,北京,150-500人,本科,不需要融资,"数据服务,软件开发",15k-25k,20.0,不限
数据分析师(E7K1),BLUECITY蓝城兄弟,北京,500-2000人,本科,上市公司,"移动互联网,社交",15k-30k,22.5,3-5年
数据分析师（产品）,陌陌,北京,500-2000人,本科,上市公司,社交,18k-35k,26.5,1-3年
数据分析师（游戏）,陌陌,北京,500-2000人,本科,上市公司,社交,15k-30k,22.5,3-5年
高级数据分析师,掌上先机-旺店通ERP,北京,500-2000人,本科,A轮,"移动互联网,电商",10k-20k,15.0,不限
数据分析师,北京泰斯听科技有限公司,北京,15-50人,本科,未融资,移动互联网,10k-15k,12.5,1年以下
产品经理（数据分析方向）,影谱科技,北京,150-500人,本科,D轮及以上,人工智能,15k-25k,20.0,3-5年
高级数据分析师,度小满金融,北京,2000人以上,本科,A轮,金融,20k-40k,30.0,5-10年
产品经理（数据分析方向）,影谱科技,北京,150-500人,本科,D轮及以上,人工智能,15k-25k,20.0,3-5年
高级数据分析师,度小满金融,北京,2000人以上,本科,A轮,金融,20k-40k,30.0,5-10年
风控数据分析师,桔子分期,北京,150-500人,本科,A轮,"电商,金融",15k-25k,20.0,3-5年
高级数据分析师,壳木软件,北京,150-500人,硕士,上市公司,移动互联网,25k-50k,37.5,5-10年
高级数据分析师,新东方,北京,2000人以上,本科,上市公司,教育,15k-20k,17.5,1-3年
数据分析师,同程旅行,北京,2000人以上,本科,上市公司,旅游,15k-30k,22.5,3-5年
数据分析,柠檬微趣,北京,150-500人,本科,上市公司,"移动互联网,游戏",12k-20k,16.0,1-3年
数据分析师（2021校招北京）,当当网,北京,2000人以上,本科,上市公司,"移动互联网,电商",10k-15k,12.5,应届毕业生
数据分析师,中国电信增值业务运营中心,北京,150-500人,本科,不需要融资,通讯电子,10k-18k,14.0,1-3年
数据分析师,音娱时光,北京,50-150人,本科,A轮,移动互联网,15k-20k,17.5,1-3年
数据分析师,Fun Plus,北京,500-2000人,硕士,B轮,游戏,30k-40k,35.0,3-5年
数据分析专员,阿芙精油,北京,500-2000人,本科,C轮,电商,8k-15k,11.5,1-3年
数据分析专家,伊对,北京,50-150人,本科,A轮,移动互联网,30k-60k,45.0,5-10年
高级数据分析师,中邮信息科技（北京）有限公司,北京,500-2000人,本科,不需要融资,"移动互联网,其他",20k-40k,30.0,3-5年
数据分析师,完美世界,北京,2000人以上,本科,上市公司,"移动互联网,游戏",10k-15k,12.5,不限
数据分析专家,福易得,北京,150-500人,本科,未融资,移动互联网,60k-120k,90.0,3-5年
数据分析师,蔷薇控股,北京,150-500人,本科,A轮,"企业服务,数据服务",18k-25k,21.5,3-5年
高级数据分析师,水滴 WATERDROP INC,北京,2000人以上,本科,C轮,金融,25k-35k,30.0,5-10年
资深数据分析师,一点资讯,北京,500-2000人,硕士,D轮及以上,文娱丨内容,20k-35k,27.5,3-5年
高级数据分析师,一点资讯,北京,500-2000人,本科,D轮及以上,文娱丨内容,20k-35k,27.5,3-5年
数据分析师,猿辅导,北京,2000人以上,本科,D轮及以上,"移动互联网,教育",15k-30k,22.5,1-3年
高级数据分析师,北京泰斯听科技有限公司,北京,15-50人,本科,未融资,移动互联网,10k-20k,15.0,1-3年
数据分析师,PKFARE比客,北京,150-500人,硕士,A轮,旅游,10k-20k,15.0,不限
数据分析师,向上金服,北京,150-500人,本科,不需要融资,"移动互联网,金融",15k-25k,20.0,1-3年
数据分析师,亿睿科,北京,150-500人,本科,A轮,"文娱丨内容,社交",15k-25k,20.0,3-5年
数据分析师(JPR51),乐我无限,北京,500-2000人,本科,B轮,"移动互联网,社交",15k-30k,22.5,3-5年
数据分析师,阳光E购,北京,2000人以上,本科,上市公司,企业服务,25k-30k,27.5,5-10年
增长数据分析师,知乎,北京,500-2000人,本科,D轮及以上,社交,15k-30k,22.5,1-3年
数据分析开发工程师,中钞信用卡产业发展有限公司,北京,150-500人,不限,不需要融资,"移动互联网,金融",13k-15k,14.0,应届毕业生
数据分析师助理,亿家宏业咨询,北京,150-500人,大专,上市公司,金融,10k-12k,11.0,应届毕业生
数据分析师,最右,北京,500-2000人,本科,D轮及以上,文娱丨内容,25k-40k,32.5,3-5年
数据分析师,华米科技,北京,500-2000人,本科,上市公司,移动互联网,18k-30k,24.0,1-3年
数据分析师,涵连信息,北京,50-150人,本科,未融资,数据服务,15k-20k,17.5,1-3年
数据分析师,随行付金科,北京,150-500人,本科,未融资,"移动互联网,金融",17k-23k,20.0,3-5年
数据分析师,信永中和,北京,2000人以上,本科,不需要融资,企业服务,10k-15k,12.5,1-3年
用户策略数据分析师,易车公司,北京,2000人以上,硕士,上市公司,"移动互联网,电商",15k-25k,20.0,3-5年
临近地铁 金融数据分析师,磐程科技,北京,150-500人,不限,未融资,"金融,其他",8k-15k,11.5,应届毕业生
商业数据分析师,北京林克艾普科技有限公司,北京,15-50人,本科,不需要融资,"移动互联网,数据服务",20k-25k,22.5,3-5年
数据分析师,幸福消费金融,北京,150-500人,本科,不需要融资,"移动互联网,金融",15k-28k,21.5,3-5年
数据分析师,税银通科技,北京,15-50人,本科,未融资,"金融,企业服务",2k-4k,3.0,应届毕业生
医学数据分析师,北京四方兄弟搬家有限公司,北京,15-50人,本科,未融资,企业服务,20k-25k,22.5,不限
高级数据分析师（核心业务）,探探,北京,150-500人,本科,D轮及以上,"移动互联网,社交",25k-33k,29.0,3-5年
平台工艺-数据分析方向,腾讯大地通途,北京,150-500人,本科,不需要融资,"汽车丨出行,数据服务",10k-20k,15.0,3-5年
数据分析师,小帮规划,北京,500-2000人,本科,B轮,"移动互联网,金融",25k-35k,30.0,5-10年
数据分析师,聚美优品,北京,2000人以上,本科,上市公司,电商,15k-30k,22.5,3-5年
人力资源数据分析师,美团点评,北京,2000人以上,不限,上市公司,消费生活,25k-45k,35.0,不限
数据分析,洛客科技,北京,150-500人,本科,不需要融资,移动互联网,6k-8k,7.0,1-3年
数据分析师,北京氦图科技有限公司,北京,50-150人,本科,A轮,"企业服务,软件开发",10k-20k,15.0,不限
高级数据分析师,河狸家,北京,500-2000人,本科,D轮及以上,移动互联网,25k-35k,30.0,1-3年
数据分析师,东方国信,北京,2000人以上,本科,上市公司,数据服务,7k-14k,10.5,不限
数据分析师,北京新氧科技有限公司,北京,500-2000人,本科,上市公司,"移动互联网,消费生活",15k-25k,20.0,1-3年
数据分析师,饿了么,北京,2000人以上,本科,D轮及以上,消费生活,16k-30k,23.0,3-5年
数据分析师,天衍融信,北京,15-50人,本科,未融资,"移动互联网,数据服务",20k-35k,27.5,1-3年
数据分析,北京乾乾求学科技有限公司石家庄分公司,北京,2000人以上,大专,上市公司,教育,8k-10k,9.0,1-3年
数据分析师,玖富数科集团,北京,2000人以上,本科,D轮及以上,金融,15k-20k,17.5,3-5年
数据分析师,酷皮科技,北京,15-50人,本科,A轮,"移动互联网,社交",18k-30k,24.0,3-5年
数据分析师,云思,北京,50-150人,本科,未融资,"移动互联网,数据服务",6k-8k,7.0,应届毕业生
数据分析师,一览科技,北京,150-500人,本科,B轮,"移动互联网,文娱丨内容",20K-40K,30.0,1-3年
数据分析师,平安金服,北京,2000人以上,本科,上市公司,金融,15k-20k,17.5,1-3年
数据分析实习生,斑马天下,北京,150-500人,本科,天使轮,教育,4k-5k,4.5,应届毕业生
数据分析实习生,斑马天下,北京,150-500人,本科,天使轮,教育,4k-5k,4.5,应届毕业生
数据分析师,信雅达BPO,北京,2000人以上,本科,上市公司,金融,14k-18k,16.0,3-5年
数据分析师,东方国信,北京,2000人以上,本科,上市公司,数据服务,10k-20k,15.0,1-3年
数据分析师,ZMT众盟数据,北京,500-2000人,大专,C轮,"移动互联网,数据服务",10k-18k,14.0,1-3年
数据分析实习生,万山数据,北京,少于15人,本科,未融资,数据服务、企业服务,3k-5k,4.0,应届毕业生
数据分析师,快手,北京,2000人以上,本科,D轮及以上,移动互联网,25k-50k,37.5,不限
数据分析师,新东方,北京,2000人以上,本科,上市公司,教育,9k-14k,11.5,1-3年
数据分析师,千里马,北京,500-2000人,本科,不需要融资,移动互联网,12k-20k,16.0,不限
数据分析,微店,北京,500-2000人,本科,C轮,电商,15k-25k,20.0,1-3年
