企业,日期,2021月用电量
7aa4cd3343f13a5662e5,202106,7288.043333
66a850d5287bfb43bc0b,202106,1608.914667
66a850d5287bfb43bc0b,202107,2262.535484
7aa4cd3343f13a5662e5,202107,7334.319742
66a850d5287bfb43bc0b,202108,2078.123871
7aa4cd3343f13a5662e5,202108,7807.591226
bfe1595051642e03a89f,202105,850.5081613
bfe1595051642e03a89f,202106,1275.276867
1fb8433c0b4f9c9ced4e,202104,111.3077
a266734b9cbeb0c77c32,202103,165576.0652
6ac27bbe89fd33e66e11,202107,43.97854839
1fb8433c0b4f9c9ced4e,202105,159.2358065
a266734b9cbeb0c77c32,202104,171284.193
1fb8433c0b4f9c9ced4e,202106,194.8973
6ac27bbe89fd33e66e11,202108,196.2343548
a266734b9cbeb0c77c32,202105,137173.9648
7f128492dbb7b785d677,202103,1522.44829
1fb8433c0b4f9c9ced4e,202107,227.9252581
d11112aa2df0d0bb5685,202105,23697.67355
bfe1595051642e03a89f,202107,1482.970258
7f128492dbb7b785d677,202104,1127.2336
7f128492dbb7b785d677,202105,876.4652581
a9f729546df71804f507,202103,5882.969355
1fb8433c0b4f9c9ced4e,202108,184.6892581
a9f729546df71804f507,202104,5878.87
7f128492dbb7b785d677,202106,1255.1401
e901005605f9e1478a03,202103,8151.929548
a266734b9cbeb0c77c32,202106,119368.566
3d0a82c82cc4dc9ab0c2,202108,108178.1831
a266734b9cbeb0c77c32,202107,119063.6597
e901005605f9e1478a03,202104,3344.439733
e901005605f9e1478a03,202105,7318.822968
e901005605f9e1478a03,202106,5764.694933
e901005605f9e1478a03,202107,6884.293419
e901005605f9e1478a03,202108,6204.294968
b0e3e91a4be43e709251,202103,27599.76129
a03e9fbc1362ac07cbf1,202103,3991.975484
a332beeba7970701cc93,202108,194318.7071
a03e9fbc1362ac07cbf1,202104,3839.572
a03e9fbc1362ac07cbf1,202105,3076.890968
a41e52c9c64c22d3f539,202104,9810.1033
d11112aa2df0d0bb5685,202106,25504.01067
a41e52c9c64c22d3f539,202105,9191.298194
d11112aa2df0d0bb5685,202107,20680.45161
a41e52c9c64c22d3f539,202106,9663.781467
d11112aa2df0d0bb5685,202108,22428.48774
187de7586597dd1e4174,202103,2169.632323
a41e52c9c64c22d3f539,202107,10116.22316
187de7586597dd1e4174,202104,1847.032933
a41e52c9c64c22d3f539,202108,10142.18026
187de7586597dd1e4174,202105,2307.08871
8e106a3fb2c6c7b4c9f4,202106,10693.679
187de7586597dd1e4174,202106,2639.6529
ad5dc90d6528eeab0547,202104,4023.164867
ad5dc90d6528eeab0547,202105,76514.94161
f6d37ada8aae11346b6f,202108,221.7265484
c6025d32173643e18b15,202104,6147.894
649a5371298c6d835b42,202103,42544.85032
ad5dc90d6528eeab0547,202106,307896.6619
ad5dc90d6528eeab0547,202107,189951.8711
a6d08b58f5428944ce61,202106,19028.619
1a8e9663e1e668cc8093,202105,1285.463871
1a8e9663e1e668cc8093,202106,2144.560667
649a5371298c6d835b42,202104,43163.51467
649a5371298c6d835b42,202105,45794.52387
d6ab4e910cfd2ecb11d1,202106,30.88073333
649a5371298c6d835b42,202106,50228.59733
d6ab4e910cfd2ecb11d1,202107,32.31722581
649a5371298c6d835b42,202107,41673.93161
d6ab4e910cfd2ecb11d1,202108,31.89106452
0118851f7606a5d74970,202108,6866.820806
bc200d15131b6d6a24ac,202103,5646.837258
bc200d15131b6d6a24ac,202104,5988.6414
bc200d15131b6d6a24ac,202105,3731.126032
bc200d15131b6d6a24ac,202106,2020.016967
bc200d15131b6d6a24ac,202107,1414.668226
bc200d15131b6d6a24ac,202108,1587.612226
d26528a4154472d136e9,202105,995.2092903
d26528a4154472d136e9,202106,1294.653
a6d08b58f5428944ce61,202107,18382.04755
d26528a4154472d136e9,202107,1245.637161
a6d08b58f5428944ce61,202108,20989.14735
d26528a4154472d136e9,202108,1243.312645
2ced806e9ff647347ce6,202103,2083.199065
957e0df54a492c95d815,202103,359.2991613
957e0df54a492c95d815,202104,210.9506667
ad5dc90d6528eeab0547,202108,310417.8662
6c169fa357975ca5aca3,202103,392.4235161
6c169fa357975ca5aca3,202104,366.5602333
6c169fa357975ca5aca3,202105,331.831129
ff983a36fc1daa39b100,202105,4539.205323
c6025d32173643e18b15,202105,5436.662258
ff983a36fc1daa39b100,202106,5163.6745
c6025d32173643e18b15,202106,5139.6545
c6025d32173643e18b15,202107,3775.795484
649a5371298c6d835b42,202108,48841.18968
c6025d32173643e18b15,202108,2846.570161
957e0df54a492c95d815,202105,180.3889032
957e0df54a492c95d815,202106,214.8739333
957e0df54a492c95d815,202107,206.0748065
294b3b49f24b473b2b9d,202103,15070.03823
2ced806e9ff647347ce6,202104,1961.488233
294b3b49f24b473b2b9d,202104,15147.5875
2ced806e9ff647347ce6,202105,2185.012871
1a8e9663e1e668cc8093,202107,2898.290645
ff983a36fc1daa39b100,202107,3109.046774
2ced806e9ff647347ce6,202106,3386.835033
1a8e9663e1e668cc8093,202108,2476.778387
ff983a36fc1daa39b100,202108,2497.040419
74855b0e86f4f8c56688,202103,4156.24129
231f73a1729c9190f321,202103,12299.79613
fa4adc5766636b42dcdd,202103,12277.71323
42641e0f0693ccab1186,202103,1704.147968
74855b0e86f4f8c56688,202104,262664.68
74855b0e86f4f8c56688,202105,1019.694194
42641e0f0693ccab1186,202104,1128.0743
42641e0f0693ccab1186,202105,950.346129
2ced806e9ff647347ce6,202107,3851.57471
42641e0f0693ccab1186,202106,2192.7608
73e98e612b0944ce90bf,202103,4415.812258
001857d32a6960b4f6ec,202104,115985.7493
8e106a3fb2c6c7b4c9f4,202107,12333.50161
001857d32a6960b4f6ec,202105,119033.8284
7f128492dbb7b785d677,202107,1362.560323
04c536e1d3c19ac532cf,202108,2440.632161
3d7afea68e2d197961c1,202103,55103.43613
21b79e87e46c2ff982ad,202103,20888.3021
3d7afea68e2d197961c1,202104,60305.788
21b79e87e46c2ff982ad,202104,22344.58
3d7afea68e2d197961c1,202105,66335.49806
21b79e87e46c2ff982ad,202105,23524.88452
3d7afea68e2d197961c1,202106,81611.528
21b79e87e46c2ff982ad,202106,26362.5255
21b79e87e46c2ff982ad,202107,29951.9779
21b79e87e46c2ff982ad,202108,32248.79355
f90f981ae5e5ab58caf3,202103,8520.132903
f90f981ae5e5ab58caf3,202104,8461.02
a769e7857abdee15552b,202103,171749.2052
a769e7857abdee15552b,202104,155532.2773
001857d32a6960b4f6ec,202106,126701.872
a769e7857abdee15552b,202105,202604.8323
bfe1595051642e03a89f,202108,1439.695516
db36e927baf3da182fc9,202103,7464.802581
001857d32a6960b4f6ec,202107,105948.3523
a769e7857abdee15552b,202106,185650.1547
db36e927baf3da182fc9,202104,6335.25
001857d32a6960b4f6ec,202108,121067.0052
a769e7857abdee15552b,202107,168411.2
db36e927baf3da182fc9,202105,5419.228387
fa4adc5766636b42dcdd,202104,8820.119
fa4adc5766636b42dcdd,202105,9940.993387
fa4adc5766636b42dcdd,202106,9285.5065
fa4adc5766636b42dcdd,202107,9898.570968
7f128492dbb7b785d677,202108,1405.098968
a769e7857abdee15552b,202108,131874.4555
db36e927baf3da182fc9,202106,5795.600667
8e106a3fb2c6c7b4c9f4,202108,14474.38097
3cdf47dc823923d0b411,202103,41142.39226
db36e927baf3da182fc9,202107,5951.542581
3cdf47dc823923d0b411,202104,43102.664
db36e927baf3da182fc9,202108,6663.619355
3cdf47dc823923d0b411,202105,47469.72516
3cdf47dc823923d0b411,202106,53633.032
3cdf47dc823923d0b411,202107,68762.2929
3cdf47dc823923d0b411,202108,58622.75355
294b3b49f24b473b2b9d,202105,14197.76355
294b3b49f24b473b2b9d,202106,13287.2385
a266734b9cbeb0c77c32,202108,133609.3194
294b3b49f24b473b2b9d,202107,26587.43452
73e98e612b0944ce90bf,202104,2690.215
a9f729546df71804f507,202105,6777.908065
73e98e612b0944ce90bf,202105,11450.96032
a9f729546df71804f507,202106,11817.815
73e98e612b0944ce90bf,202106,4754.333667
a9f729546df71804f507,202107,16023.67097
73e98e612b0944ce90bf,202107,31.0
afc0ace9696a73fd2ec6,202103,115.8060968
a9f729546df71804f507,202108,14565.0371
afc0ace9696a73fd2ec6,202104,81.8832
afc0ace9696a73fd2ec6,202105,64.35680645
42641e0f0693ccab1186,202107,3989.30229
187de7586597dd1e4174,202107,2951.909484
73e98e612b0944ce90bf,202108,31.0
231f73a1729c9190f321,202104,11770.17533
b068e85ecbea41d6ef3c,202103,222.1527097
187de7586597dd1e4174,202108,3065.849516
231f73a1729c9190f321,202105,12703.4871
b068e85ecbea41d6ef3c,202104,191.1742
231f73a1729c9190f321,202106,14620.54867
b068e85ecbea41d6ef3c,202105,229.3587097
231f73a1729c9190f321,202107,14661.50452
b0e3e91a4be43e709251,202104,26692.2
b0e3e91a4be43e709251,202105,24275.70323
74855b0e86f4f8c56688,202106,52838.77067
b0e3e91a4be43e709251,202106,23363.028
6e978095917424e9ac5c,202103,371473.1806
2ced806e9ff647347ce6,202108,3688.471161
b0e3e91a4be43e709251,202107,22006.97548
6e978095917424e9ac5c,202104,510256.4347
b0e3e91a4be43e709251,202108,22397.49419
6e978095917424e9ac5c,202105,532459.8697
6e978095917424e9ac5c,202106,600725.3627
a03e9fbc1362ac07cbf1,202106,6570.646
6e978095917424e9ac5c,202107,428919.7226
a03e9fbc1362ac07cbf1,202107,7801.47
6e978095917424e9ac5c,202108,615271.5316
a03e9fbc1362ac07cbf1,202108,6846.093871
2daace50f4260ec0568f,202103,45508.99581
7a51e30838f10e1068ee,202103,1522.603258
bdba4e8baf0512694d29,202103,4717.224516
bdba4e8baf0512694d29,202104,4374.417333
42641e0f0693ccab1186,202108,4899.234129
bdba4e8baf0512694d29,202105,3909.842581
6f8b1e61a93610dee0d0,202103,56102.97806
294b3b49f24b473b2b9d,202108,26834.41435
bdba4e8baf0512694d29,202106,3351.565667
265cb59c9cdedc33a443,202103,9621.953548
bdba4e8baf0512694d29,202107,3097.424194
7a51e30838f10e1068ee,202104,1180.7982
7a51e30838f10e1068ee,202105,1319.246839
957e0df54a492c95d815,202108,273.1758387
2daace50f4260ec0568f,202104,36649.691
903d7931ee459b09dc85,202103,5244.657226
903d7931ee459b09dc85,202104,4792.4454
903d7931ee459b09dc85,202105,3666.310774
cd728b33a99b7cc2a6f6,202103,9931.501613
cd728b33a99b7cc2a6f6,202104,7680.37
3efddc46ba22b5d316ba,202103,5568.965968
06e4f067ae98fd630033,202103,690.8913871
edbedff758ffdd2ab362,202103,22578.80645
06e4f067ae98fd630033,202104,504.5151
edbedff758ffdd2ab362,202104,18796.826
edbedff758ffdd2ab362,202105,16155.00613
06e4f067ae98fd630033,202105,423.8044839
edbedff758ffdd2ab362,202106,14434.794
06e4f067ae98fd630033,202106,544.7886333
6b33b7cdfa767e766b28,202103,469.946129
06e4f067ae98fd630033,202107,625.8049355
6b33b7cdfa767e766b28,202104,355.8713333
06e4f067ae98fd630033,202108,600.9713548
6b33b7cdfa767e766b28,202105,272.3622581
74855b0e86f4f8c56688,202107,242942.9355
3d7afea68e2d197961c1,202107,58190.39355
6b33b7cdfa767e766b28,202106,433.9363333
903d7931ee459b09dc85,202106,3257.3272
74855b0e86f4f8c56688,202108,309424.0968
3efddc46ba22b5d316ba,202104,4582.190333
3d7afea68e2d197961c1,202108,75154.71226
903d7931ee459b09dc85,202107,3936.419548
04411c268bb28269f2f3,202103,1539.029839
903d7931ee459b09dc85,202108,4475.242387
01a1128cad75dbf5f831,202106,86.447
edbedff758ffdd2ab362,202107,19404.67968
edbedff758ffdd2ab362,202108,25437.96129
a1193d6d9b84f270e34c,202103,2451.983548
a1193d6d9b84f270e34c,202104,2567.713
44f92a07df4b54b07442,202103,13004.89935
44f92a07df4b54b07442,202104,13964.40233
f3e03514ce52ac660cd8,202103,8056.973065
fa4adc5766636b42dcdd,202108,8420.759839
6c169fa357975ca5aca3,202106,381.6127667
14248b90ff560273b0aa,202103,3078.246935
6c169fa357975ca5aca3,202107,463.4374839
1ed7d6f6b36e4c073411,202103,30134.64613
6c169fa357975ca5aca3,202108,611.664129
f90f981ae5e5ab58caf3,202105,10097.3171
f90f981ae5e5ab58caf3,202106,13367.105
f90f981ae5e5ab58caf3,202107,14740.53806
1ed7d6f6b36e4c073411,202104,20365.332
14248b90ff560273b0aa,202104,2476.997467
14248b90ff560273b0aa,202105,2883.607452
a1193d6d9b84f270e34c,202105,2799.49871
14248b90ff560273b0aa,202106,3394.161133
44f92a07df4b54b07442,202105,14821.12129
14248b90ff560273b0aa,202107,4318.647484
44f92a07df4b54b07442,202106,16456.87767
14248b90ff560273b0aa,202108,4209.240258
f9d5a5d5a643490dac33,202103,3287.647097
44f92a07df4b54b07442,202107,17442.40065
f9d5a5d5a643490dac33,202104,3020.890333
44f92a07df4b54b07442,202108,15263.55419
0f2ffb6b902275b720a4,202103,1888.869516
f3e03514ce52ac660cd8,202104,6280.004
04411c268bb28269f2f3,202104,1208.741467
f3e03514ce52ac660cd8,202105,6793.017419
0f2ffb6b902275b720a4,202104,1406.1058
04411c268bb28269f2f3,202105,1832.073839
f3e03514ce52ac660cd8,202106,7759.636
04411c268bb28269f2f3,202106,1814.966233
f3e03514ce52ac660cd8,202107,9405.773548
04411c268bb28269f2f3,202107,1019.732935
f3e03514ce52ac660cd8,202108,7809.412097
def4ed20fa0112d80b55,202103,2632.908387
def4ed20fa0112d80b55,202104,2479.279367
def4ed20fa0112d80b55,202105,2915.414581
6b72990dc28e77cf3aed,202103,1265.046871
6b72990dc28e77cf3aed,202104,1056.3746
6b72990dc28e77cf3aed,202105,1011.016
6b72990dc28e77cf3aed,202106,916.4581
6b72990dc28e77cf3aed,202107,939.0722258
6b72990dc28e77cf3aed,202108,892.3494516
76a6be14eadc2ea604a8,202103,2904.101935
f90f981ae5e5ab58caf3,202108,16114.3271
76a6be14eadc2ea604a8,202104,1941.992
b068e85ecbea41d6ef3c,202106,304.7487667
b068e85ecbea41d6ef3c,202107,267.1320968
b068e85ecbea41d6ef3c,202108,432.0565161
a94122f1990124821f2d,202103,8269.588806
a94122f1990124821f2d,202104,13865.52
a94122f1990124821f2d,202105,11844.19097
a94122f1990124821f2d,202106,11175.8805
a94122f1990124821f2d,202107,10496.55274
a94122f1990124821f2d,202108,8821.738871
eace95ed972495625b9f,202103,11856.00726
eace95ed972495625b9f,202104,11383.69353
eace95ed972495625b9f,202105,12116.08187
eace95ed972495625b9f,202106,10466.0895
231f73a1729c9190f321,202108,14343.04581
eace95ed972495625b9f,202107,10900.43742
c7300d63a36f3c9caa29,202103,10383.46503
c7300d63a36f3c9caa29,202104,10999.4536
f93b6913a4238ad26259,202103,2246.302613
f93b6913a4238ad26259,202104,2089.074467
cc976d6eb802eeac18e6,202103,35143.59097
f93b6913a4238ad26259,202105,2028.108032
f93b6913a4238ad26259,202106,1788.704367
bdba4e8baf0512694d29,202108,3131.517097
7a51e30838f10e1068ee,202106,1960.2472
afc0ace9696a73fd2ec6,202106,50.5371
afc0ace9696a73fd2ec6,202107,56.221
7a51e30838f10e1068ee,202107,1999.400258
afc0ace9696a73fd2ec6,202108,63.58196774
7a51e30838f10e1068ee,202108,2003.506903
2e1616a2610238810db5,202103,48.89877419
d89f9d9d0041f1aa6afa,202103,926.8297742
2e1616a2610238810db5,202104,48.4954
d89f9d9d0041f1aa6afa,202104,846.7600667
2e1616a2610238810db5,202105,48.86003226
d89f9d9d0041f1aa6afa,202105,672.6826774
2e1616a2610238810db5,202106,48.4954
d89f9d9d0041f1aa6afa,202106,780.6650333
c7300d63a36f3c9caa29,202105,10571.75084
d757919a41eb2d3ad7da,202105,31.0
c7300d63a36f3c9caa29,202106,10462.8468
d757919a41eb2d3ad7da,202106,433.536
2e1616a2610238810db5,202107,49.59612903
c7300d63a36f3c9caa29,202107,10936.69987
d757919a41eb2d3ad7da,202107,9598.708387
d89f9d9d0041f1aa6afa,202107,890.0249355
f93b6913a4238ad26259,202107,1512.02671
d757919a41eb2d3ad7da,202108,42358.88903
6f8b1e61a93610dee0d0,202104,60784.58667
f93b6913a4238ad26259,202108,1583.195645
d89f9d9d0041f1aa6afa,202108,1587.999645
cf29c4261c4ba8537ccb,202103,2179.976419
6f8b1e61a93610dee0d0,202105,50744.19355
c7300d63a36f3c9caa29,202108,10768.4049
6f8b1e61a93610dee0d0,202106,57208.80933
6f8b1e61a93610dee0d0,202107,58597.95871
2daace50f4260ec0568f,202105,29501.21548
6f8b1e61a93610dee0d0,202108,61385.82839
2daace50f4260ec0568f,202106,26325.895
2daace50f4260ec0568f,202107,22194.09903
2d62883ed043715b1294,202103,4245.928871
2daace50f4260ec0568f,202108,24885.88871
2d62883ed043715b1294,202104,4537.9535
2f0b61d4b2eea5242a0b,202103,1282.209548
cd728b33a99b7cc2a6f6,202105,7630.618065
2f0b61d4b2eea5242a0b,202104,1177.355333
2f0b61d4b2eea5242a0b,202105,908.8922581
f9d5a5d5a643490dac33,202105,2807.634516
3efddc46ba22b5d316ba,202105,3039.931161
2f0b61d4b2eea5242a0b,202106,1505.948933
f9d5a5d5a643490dac33,202106,2960.840333
3efddc46ba22b5d316ba,202106,3648.572967
2f0b61d4b2eea5242a0b,202107,1996.300903
f9d5a5d5a643490dac33,202107,3233.020968
3efddc46ba22b5d316ba,202107,2975.929484
cf29c4261c4ba8537ccb,202104,2232.233667
f9d5a5d5a643490dac33,202108,3441.452581
3efddc46ba22b5d316ba,202108,3100.988452
912bbf98e4603f179d0d,202103,502.0631935
912bbf98e4603f179d0d,202104,462.36
01a1128cad75dbf5f831,202107,254.9283871
265cb59c9cdedc33a443,202104,8760.069
cd728b33a99b7cc2a6f6,202106,6228.361
9d66ef71b8fd52d5b721,202103,212533.6155
265cb59c9cdedc33a443,202105,7955.856613
cd728b33a99b7cc2a6f6,202107,5379.711613
9d66ef71b8fd52d5b721,202104,205352.96
265cb59c9cdedc33a443,202106,9439.2345
cd728b33a99b7cc2a6f6,202108,7455.504516
9d66ef71b8fd52d5b721,202105,203574.9303
265cb59c9cdedc33a443,202107,16988.34516
9d66ef71b8fd52d5b721,202106,206006.304
265cb59c9cdedc33a443,202108,26968.07403
7023190ce1fcb76e51ee,202103,43741.20129
9d66ef71b8fd52d5b721,202107,221264.4981
7023190ce1fcb76e51ee,202104,42002.548
912bbf98e4603f179d0d,202105,529.8799032
7023190ce1fcb76e51ee,202105,41305.10839
912bbf98e4603f179d0d,202106,672.2147333
3c6b3d536a64778ffd78,202103,58869.15226
912bbf98e4603f179d0d,202107,690.6589355
3c6b3d536a64778ffd78,202104,82687.624
3c6b3d536a64778ffd78,202105,76746.23097
0f2ffb6b902275b720a4,202105,1022.406129
a1193d6d9b84f270e34c,202106,1745.028
01a1128cad75dbf5f831,202108,164.2722581
03113b33e2390de0dab3,202103,1316.806097
a1193d6d9b84f270e34c,202107,4222.102581
03113b33e2390de0dab3,202104,958.6532333
a1193d6d9b84f270e34c,202108,3303.91871
fb2af213021222f9fb2d,202103,2375.274516
03113b33e2390de0dab3,202105,781.8574516
fb2af213021222f9fb2d,202104,2360.5405
03113b33e2390de0dab3,202106,369.8429667
03113b33e2390de0dab3,202107,498.9638387
fb2af213021222f9fb2d,202105,2564.722581
3c6b3d536a64778ffd78,202106,69852.93733
fb2af213021222f9fb2d,202106,3674.4345
3c6b3d536a64778ffd78,202107,56732.1471
6b33b7cdfa767e766b28,202107,336.2864516
fb2af213021222f9fb2d,202107,3740.927742
9d66ef71b8fd52d5b721,202108,224067.8645
6b33b7cdfa767e766b28,202108,332.4122581
235dfc087eab5d513bdb,202103,78622.89032
1ed7d6f6b36e4c073411,202105,22645.63629
235dfc087eab5d513bdb,202104,77962.89
1ed7d6f6b36e4c073411,202106,37881.917
03113b33e2390de0dab3,202108,571.5274839
3c6b3d536a64778ffd78,202108,39961.53806
def4ed20fa0112d80b55,202106,4278.5375
0f2ffb6b902275b720a4,202106,1073.9092
def4ed20fa0112d80b55,202107,4427.822258
def4ed20fa0112d80b55,202108,4202.26671
0f2ffb6b902275b720a4,202107,1349.000645
0f2ffb6b902275b720a4,202108,1434.194161
2d62883ed043715b1294,202105,5248.957581
bf7c081f44074e2aff7a,202103,8638.683226
2d62883ed043715b1294,202106,5711.3305
04411c268bb28269f2f3,202108,544.8730323
bf7c081f44074e2aff7a,202104,10370.61
bf7c081f44074e2aff7a,202105,1058.436129
bf7c081f44074e2aff7a,202106,1084.478
bf7c081f44074e2aff7a,202107,1195.582581
235dfc087eab5d513bdb,202105,51843.88339
235dfc087eab5d513bdb,202106,73830.8495
cc976d6eb802eeac18e6,202104,36590.04133
a55a11e1af51fd5b1782,202103,136.1843548
235dfc087eab5d513bdb,202107,3651.433871
cc976d6eb802eeac18e6,202105,35067.65677
a55a11e1af51fd5b1782,202104,88.849
235dfc087eab5d513bdb,202108,58088.11484
cc976d6eb802eeac18e6,202106,37675.74533
ed1fb129679d047f3461,202103,780.4627419
a55a11e1af51fd5b1782,202105,233.8140323
cc976d6eb802eeac18e6,202107,38757.43871
cc976d6eb802eeac18e6,202108,40524.07097
c108b6c265c9310ffb75,202103,1238.005
0984566821449ba8a5a3,202103,19483.71323
0984566821449ba8a5a3,202104,19471.788
0984566821449ba8a5a3,202105,17617.12677
c108b6c265c9310ffb75,202104,878.3864
0984566821449ba8a5a3,202106,16220.681
c108b6c265c9310ffb75,202105,822.4202581
76a6be14eadc2ea604a8,202105,1696.903226
76a6be14eadc2ea604a8,202106,2957.237333
76a6be14eadc2ea604a8,202107,3513.125161
eace95ed972495625b9f,202108,11686.82123
76a6be14eadc2ea604a8,202108,3200.090323
826601fe5c8413ad1007,202103,778.1769677
d278c64ba07f2a7041f8,202103,249.0783548
826601fe5c8413ad1007,202104,554.5968
d278c64ba07f2a7041f8,202104,381.1724
826601fe5c8413ad1007,202105,483.195871
d278c64ba07f2a7041f8,202105,393.6245161
826601fe5c8413ad1007,202106,630.6201
d278c64ba07f2a7041f8,202106,1279.6405
1ed7d6f6b36e4c073411,202107,41040.69468
826601fe5c8413ad1007,202107,539.2554516
1ed7d6f6b36e4c073411,202108,40196.89532
826601fe5c8413ad1007,202108,508.0294516
969305f3829d155a6467,202107,121.656129
969305f3829d155a6467,202108,994.1245161
95cea7910e912ae241f0,202103,1070.05871
cf29c4261c4ba8537ccb,202105,1398.939
cf29c4261c4ba8537ccb,202106,2401.7348
cf29c4261c4ba8537ccb,202107,2278.884581
8d022a5c235504eabb9c,202103,10437.85871
cf29c4261c4ba8537ccb,202108,3283.153032
b238bba78cf4bc606ccc,202103,149.317871
b238bba78cf4bc606ccc,202104,97.69636667
8d022a5c235504eabb9c,202104,10219.284
b238bba78cf4bc606ccc,202105,96.28016129
4822db38875d9774a9ff,202103,8847.463516
2e1616a2610238810db5,202108,49.5573871
95cea7910e912ae241f0,202104,983.6740667
4822db38875d9774a9ff,202104,9320.775867
4822db38875d9774a9ff,202105,8386.473226
0984566821449ba8a5a3,202107,15168.24903
0984566821449ba8a5a3,202108,20522.77194
912bbf98e4603f179d0d,202108,619.8386774
7023190ce1fcb76e51ee,202106,42415.692
7023190ce1fcb76e51ee,202107,40017.32645
7023190ce1fcb76e51ee,202108,44736.09419
9e5544ae76e0ee19d37b,202103,7542.092742
b238bba78cf4bc606ccc,202106,111.5479
b238bba78cf4bc606ccc,202107,125.7240323
fea23053e653c02f5a41,202103,10491.32258
9e99c9166840215c8c20,202103,6766.517935
9e99c9166840215c8c20,202104,6208.4244
fb2af213021222f9fb2d,202108,2893.060484
28642af3b393f73a536d,202103,2117.834355
2f0b61d4b2eea5242a0b,202108,1810.029677
28642af3b393f73a536d,202104,2255.453
28642af3b393f73a536d,202105,2160.837903
fea23053e653c02f5a41,202104,9532.312
28642af3b393f73a536d,202106,2627.763
fea23053e653c02f5a41,202105,8953.267742
28642af3b393f73a536d,202107,3572.400323
28642af3b393f73a536d,202108,3557.290968
3bbd4c4677c4048efc11,202103,6598.920323
ed1fb129679d047f3461,202104,273.0023333
ed1fb129679d047f3461,202105,311.1816774
ed1fb129679d047f3461,202106,382.2132667
fea23053e653c02f5a41,202106,7834.098
ed1fb129679d047f3461,202107,321.1383548
fea23053e653c02f5a41,202107,7193.609032
7dd5c3fbc19cdf5b09cf,202103,72.10519355
7dd5c3fbc19cdf5b09cf,202104,70.99413333
7dd5c3fbc19cdf5b09cf,202105,91.43741935
7dd5c3fbc19cdf5b09cf,202106,106.7439
7dd5c3fbc19cdf5b09cf,202107,99.96064516
d4f073d61095979bb3b0,202103,22653.38468
d4f073d61095979bb3b0,202104,23056.97317
d4f073d61095979bb3b0,202105,23259.11484
9e5544ae76e0ee19d37b,202104,7079.2695
9e5544ae76e0ee19d37b,202105,7590.907581
9e5544ae76e0ee19d37b,202106,7869.5275
9e5544ae76e0ee19d37b,202107,9722.488871
9e5544ae76e0ee19d37b,202108,10430.88516
da39f39a26acfdca1e2f,202103,1884.801613
127d77f943d33411f41f,202103,295408.8142
127d77f943d33411f41f,202104,294753.7987
127d77f943d33411f41f,202105,311545.6052
127d77f943d33411f41f,202106,316269.3133
d4f073d61095979bb3b0,202106,21221.24467
127d77f943d33411f41f,202107,317730.3677
4d3f99d1efcce85672bf,202103,43002.00516
127d77f943d33411f41f,202108,318889.5265
4d3f99d1efcce85672bf,202104,37731.792
4022d6fd5f124e2137cb,202103,1183.572581
0c45aef6846c20fa2f09,202103,294175.271
4d3f99d1efcce85672bf,202105,33703.94065
4d3f99d1efcce85672bf,202106,37083.252
0c45aef6846c20fa2f09,202104,292455.8853
4d3f99d1efcce85672bf,202107,27999.57806
0c45aef6846c20fa2f09,202105,282217.96
4d3f99d1efcce85672bf,202108,27199.94452
39c354c29739e9b82c7d,202103,928.6893871
39c354c29739e9b82c7d,202104,705.4824333
39c354c29739e9b82c7d,202105,684.5764516
8d022a5c235504eabb9c,202105,9384.852903
8d022a5c235504eabb9c,202106,13558.064
8d022a5c235504eabb9c,202107,13943.22903
8d022a5c235504eabb9c,202108,13924.6329
dfced71054196d720747,202108,58.89419355
231d4630caf8c40667d6,202103,1378.289548
8188226d90068704a5bd,202103,840.8614194
231d4630caf8c40667d6,202104,1161.342
8188226d90068704a5bd,202104,776.3814667
231d4630caf8c40667d6,202105,1070.05871
8188226d90068704a5bd,202105,550.1419355
8188226d90068704a5bd,202106,818.9769333
231d4630caf8c40667d6,202106,1127.553867
0e33196951bcf555b9c9,202103,7163.584032
231d4630caf8c40667d6,202107,1247.341806
95cea7910e912ae241f0,202105,1448.683645
fbc913fb12ed4350a646,202103,18352.83613
0e33196951bcf555b9c9,202104,7058.252
d278c64ba07f2a7041f8,202107,2275.823968
0e33196951bcf555b9c9,202105,5536.616452
b238bba78cf4bc606ccc,202108,119.9514839
d278c64ba07f2a7041f8,202108,2112.023065
9d6cc2708de50466187a,202103,5421.552903
2a64dc274d6522a7e57a,202103,1901.770581
2a64dc274d6522a7e57a,202104,1660.4776
9d6cc2708de50466187a,202104,6090.246
2a64dc274d6522a7e57a,202105,1463.831742
9d6cc2708de50466187a,202105,4834.612581
2a64dc274d6522a7e57a,202106,1544.541067
9d6cc2708de50466187a,202106,6097.051667
2a64dc274d6522a7e57a,202107,1583.156903
9d6cc2708de50466187a,202107,5187.939032
2a64dc274d6522a7e57a,202108,1707.441032
9d6cc2708de50466187a,202108,5301.065484
a55a11e1af51fd5b1782,202106,4266.5275
09aaefe1d540922549e6,202103,8910.845323
e923e954c6fd8b085a06,202103,31.0
a55a11e1af51fd5b1782,202107,4929.917742
09aaefe1d540922549e6,202104,5699.720833
e923e954c6fd8b085a06,202104,30.0
a55a11e1af51fd5b1782,202108,4798.001452
fbc913fb12ed4350a646,202104,19042.63067
ea23b58961656e770ee6,202103,47.69777419
ea23b58961656e770ee6,202104,174.4803
231d4630caf8c40667d6,202108,1167.843355
